Date,Close,High,Low,Open,Volume
2021-07-09,407.0504150390625,407.3495037546776,402.5548429598186,404.2558779418757,76238600
2021-07-12,408.5083923339844,408.7607608889364,406.5363351584208,406.9662573135737,52889600
2021-07-13,407.1158447265625,409.2187641194225,406.85414923191337,407.7233490688548,52911300
2021-07-14,407.7232360839844,409.2934371394277,406.4801899595311,408.8074109821417,64130400
2021-07-15,406.3307189941406,407.0597298390084,404.43341971053184,406.3867945573869,55126400
2021-07-16,403.1435852050781,407.5550430583768,402.7510563008199,407.5083229344722,75874700
2021-07-19,397.1900634765625,403.209088281005,394.3861709970769,398.33031422579336,147987000
2021-07-20,402.8819274902344,404.1530401378472,397.0591676686946,397.8536095081192,99608200
2021-07-21,406.143798828125,406.28401626491234,402.83522636423976,404.0782727663207,64724400
2021-07-22,406.9942932128906,407.23730633204167,405.3400070746696,406.3213579405747,47878500
2021-07-23,411.1815185546875,411.51797198627247,408.2374369376335,408.9196992370157,63766600
2021-07-26,412.1907958984375,412.2001513321197,410.54586536220575,410.5925854852893,43719200
2021-07-27,410.3122863769531,411.18148619614936,407.4896830394306,411.1534484123905,67397100
2021-07-28,410.14398193359375,411.51789021824817,408.723353522504,410.9384237416545,52472400
2021-07-29,411.8450622558594,412.9198819868287,411.0599757952557,411.0693312306445,47435300
2021-07-30,409.8448486328125,411.2935145657327,409.1532026354236,409.2840646023509,68951200
2021-08-02,408.985107421875,412.1067710167303,408.6299431376853,411.5553422417352,58783300
2021-08-03,412.312255859375,412.4337623928597,407.5923830546848,409.779415089428,58053900
2021-08-04,410.2842712402344,412.2843664783354,410.0506135217893,411.0319645301903,46732200
2021-08-05,412.8824462890625,412.96655962509095,411.1253360982536,411.4431070974712,38969700
2021-08-06,413.5647583007813,413.9853535543252,412.9198607907698,413.2002671340216,46930000
2021-08-09,413.2282104492188,413.8543969462624,412.4618065512703,413.5366259813556,41222600
2021-08-10,413.7423400878906,414.4526685963435,412.9946468851688,413.6769090889189,43339300
2021-08-11,414.77044677734375,414.8639155599606,413.6862716488568,414.80783999492405,44034300
2021-08-12,416.013427734375,416.15364514758056,413.72359979508303,414.6208372172166,38909400
2021-08-13,416.7705383300781,416.7892206760995,415.9760965228515,416.4620942233985,39470300
2021-08-16,417.7519226074219,417.8827560853764,413.91993068902,415.47142121296486,73740000
2021-08-17,415.013427734375,415.87327201338974,412.0319534928369,415.2003367624512,92673900
2021-08-18,410.4710998535156,415.5648485263672,410.2281152693712,414.00400272308775,89351900
2021-08-19,411.1065673828125,412.3029218317564,407.61105836061705,407.7512472342714,92812200
2021-08-20,414.3778381347656,414.70496457219946,410.966441910474,411.4524681110036,72008700
2021-08-23,418.0230102539063,418.929603334832,414.45271350034966,416.06027973077454,54973000
2021-08-24,418.6865539550781,419.2193003480419,418.17251843232447,418.6865539550781,38744700
2021-08-25,419.5650939941406,420.0791294982954,418.49960124676494,418.8734763654232,40529700
2021-08-26,417.0882873535156,419.5183042507706,416.9948185830064,419.2846465858296,57829600
2021-08-27,420.81744384765625,421.1912903975135,417.8359698370836,417.8920453934289,77235100
2021-08-30,422.6680908203125,423.4531772582027,421.2474337704148,421.4904469021432,48357400
2021-08-31,422.0419006347656,422.9111004721853,421.4437517278113,422.574647060024,59300200
2021-09-01,422.2661437988281,423.4905077483613,422.03248612109024,422.9764722664043,48721400
2021-09-02,423.5652770996094,424.3690457877398,422.3689509787344,423.6867836507604,42501000
2021-09-03,423.4625549316406,423.9766190394055,422.03257079787886,422.434483761454,47170500
2021-09-07,421.9484252929688,423.2101826143172,421.2754899564276,423.1167138270563,51671500
2021-09-08,421.4343566894531,422.1446851897138,419.5183465302411,421.4156743425341,56181900
2021-09-09,419.6305236816406,422.9858446456514,419.387510559805,421.23808970978325,57970400
2021-09-10,416.3219299316406,421.9764346465892,416.2004233686548,421.55586791625456,89948200
2021-09-13,417.3874206542969,419.57448188147487,415.0788813790927,419.31278639177305,83738600
2021-09-14,415.1349487304688,419.03234294728094,414.2470381175579,418.8267230433788,78197100
2021-09-15,418.6024475097656,419.0978006931455,414.45268447355176,415.55554197274927,78792200
2021-09-16,417.9388427734375,419.0510271190857,414.99473310868217,418.079031680648,77786700
2021-09-17,413.86767578125,417.59004823431,413.51137369740354,417.168134146106,118425000
2021-09-20,406.9667663574219,409.3295710757895,402.1098470708217,407.7543679302111,166445500
2021-09-21,406.5823364257813,410.59537031179264,406.05726871090457,409.30144322368784,92526100
2021-09-22,410.5484924316406,412.5831513891095,406.6948671942367,408.8513933729336,102350100
2021-09-23,415.5366516113281,417.1400110058016,412.17996661282217,412.4143728690153,76396000
2021-09-24,416.2210998535156,416.9337039803391,413.6895010133059,413.9051650553823,62094800
2021-09-27,415.0303039550781,416.3523298980062,414.33644206403306,415.1896841659372,61371100
2021-09-28,406.6667175292969,412.59251441684535,405.93537117136833,412.26433994291904,130436300
2021-09-29,407.3512268066406,409.77967232630994,406.78864603672207,408.0450602082472,82329200
2021-09-30,402.3724670410156,409.52652283633495,402.0349071107008,408.82330398006496,140506000
2021-10-01,407.1542663574219,408.8326231008619,400.58153463739126,404.0976283486504,129240100
2021-10-04,401.9035949707031,406.89173823936943,399.7657824946463,405.9916262485337,128570000
2021-10-05,406.0854187011719,408.32632771246665,402.6068377448533,403.4037961536202,90682500
2021-10-06,407.7731018066406,407.979380448688,400.8721956255004,402.4942685427399,113032200
2021-10-07,411.2985534667969,414.1301704422201,410.8672540127749,411.0454050378357,72437500
2021-10-08,410.5484924316406,412.4518987608464,409.9202996692927,412.0674690550003,74557400
2021-10-11,407.5762634277344,412.79884218436496,407.5106228023292,409.8921986057738,65233300
2021-10-12,406.5729064941406,408.8982265582589,405.7853050080784,408.4950547167105,71181200
2021-10-13,408.03564453125,408.8513737107969,404.6227043779437,407.5949596324776,72974000
2021-10-14,414.8991088867188,415.049132337177,411.2236058856092,411.6924184380236,70236800
2021-10-15,418.0588989257813,418.42458644967,416.38992739167634,417.0087633916093,66260200
2021-10-18,419.296630859375,419.6341622090135,415.6211273503539,416.2774764600528,62213200
2021-10-19,422.5313720703125,422.5969840780389,420.30917663549167,420.9186558175996,46996800
2021-10-20,424.1909790039063,424.491025906163,422.8783095740925,422.9908200089269,49571600
2021-10-21,425.2973327636719,425.5223536137635,423.1595488456662,423.5908483463569,41305400
2021-10-22,424.8566284179688,426.3099643124369,422.9157378325938,424.86601382430814,58845100
2021-10-25,427.1349792480469,427.4631536608838,424.1721099698522,425.94420601670936,45214500
2021-10-26,427.5195007324219,429.89169091412384,427.1444564431734,428.68217522735085,56075100
2021-10-27,425.62548828125,428.6446418796485,425.5504622585324,427.9789361517596,72438000
2021-10-28,429.7322692871094,429.8072666921166,427.04129028806375,427.0506470799132,51437900
2021-10-29,430.6043395996094,430.89500109987233,427.1445005916558,427.4351620919187,70162400
2021-11-01,431.3450012207031,431.963837137472,429.6197747015492,431.5887642564896,48433600
2021-11-02,433.0889587402344,433.3983909976397,431.3824744636354,431.5137556913935,48908400
2021-11-03,435.7330017089844,436.1361735088615,432.0856274728783,432.5263122769881,52509800
2021-11-04,437.7864990234375,437.8708818410705,435.9862464051318,436.3331630823048,52847100
2021-11-05,439.3054809570313,441.2932415636286,437.7959183013962,440.0086997724245,66390600
2021-11-08,439.6804504394531,440.8993800137787,438.9960025552805,440.4024399467041,50405200
2021-11-09,438.2272033691406,440.2806045314554,436.8207657847632,440.0461982673925,51149100
2021-11-10,434.7017211914063,438.2272005366199,433.2202862022842,436.5394582778482,69429700
2021-11-11,434.8423461914063,436.2675545379645,434.8236039920207,436.19252851233256,34848500
2021-11-12,438.1240539550781,438.6772493099113,435.1611553150892,436.1081657875227,53466700
2021-11-15,438.2740478515625,439.56797493267015,437.1489150175016,439.40859470618256,46980500
2021-11-16,440.0086364746094,441.1431546549703,437.9364933419403,438.0114907479462,48857500
2021-11-17,438.939697265625,439.9241918816736,438.3208614503229,439.74604087663033,47858300
2021-11-18,440.4305419921875,440.69307581212365,437.25197993727926,439.9710863467691,50625600
2021-11-19,439.64300537109375,441.5651251990252,439.27731788187225,440.318067909882,57315600
2021-11-22,438.40533447265625,444.0029569483632,438.19905582510415,441.5182563851529,72762000
2021-11-23,438.9866333007813,439.8398754499892,435.4799250989726,438.07713594297,73206500
2021-11-24,440.1586608886719,440.2805567109924,436.17375483241744,436.9894839645097,61858800
2021-11-26,430.34173583984375,434.96422009835896,429.2165744244368,433.501527426756,112669600
2021-11-29,435.62060546875,437.4583425612124,432.9296261441328,435.1236653350825,86268800
2021-11-30,427.1444091796875,435.0860934508205,426.9006175423312,433.18271599479897,148559600
2021-12-01,422.4000549316406,435.6862135337651,422.2031616971008,432.84521097923056,131939200
2021-12-02,428.8696899414063,430.4355363570328,422.22193180478286,422.6157469139375,127637800
2021-12-03,425.1379089355469,431.58874442702455,420.9185967447433,430.5292522904625,137331600
2021-12-06,430.1729736328125,432.0482235973753,425.2691846744251,427.6788877462588,98977500
2021-12-07,439.0709838867188,439.63356454550274,430.0416515860599,435.442380127921,95484700
2021-12-08,440.2336730957031,440.68374339000826,437.7114595944113,439.4648423539088,72238800
