Date,Close,High,Low,Open,Volume,ma_5,ma_10,ma_20,momentum,volatility,rsi,target
2015-03-24,173.25799560546875,174.56891073329592,173.1916180726312,174.112585767895,77805300,173.7929229736328,172.30372924804686,172.81343154907228,3.9419097900390625,0.008059237544601855,48.916845056833594,0
2015-03-25,170.71910095214844,173.69773415857858,170.6776260721813,173.46541912579568,159521700,173.1681915283203,172.48367309570312,172.6089294433594,1.7994384765625,0.008663104365040824,42.40650946923611,0
2015-03-26,170.31256103515625,171.22522364528578,169.358398223387,170.0553560026632,153067200,172.62076110839843,172.40819702148437,172.39442596435546,-0.7547607421875,0.008667506300729743,47.07184431480926,1
2015-03-27,170.7025146484375,170.8767445914697,170.00555689564965,170.1963970468826,118939000,171.8458221435547,172.47662200927735,172.229158782959,0.6842498779296875,0.008685010569346752,46.14043849740394,1
2015-03-30,172.78509521484375,173.08378784263246,171.71478735039733,171.73137224178052,96180400,171.55545349121093,172.52615356445312,172.11308746337892,0.4953155517578125,0.0090357880845564,59.91167148418937,0
2015-03-31,171.2750244140625,172.66063503633413,171.2169519772045,171.96367717248643,126768700,171.1588592529297,172.47589111328125,171.95744552612305,-0.50262451171875,0.009187810525674925,56.32710546227822,0
2015-04-01,170.66934204101562,171.2667272448523,169.68199669966828,171.24183724971087,137303600,171.14890747070314,172.1585494995117,171.80827865600585,-3.1734161376953125,0.009175997454787848,48.83435944740003,1
2015-04-02,171.2832794189453,171.73131187302016,170.4203842819018,170.6029193047295,86900900,171.34305114746093,171.98190612792968,171.68030471801757,-1.7664337158203125,0.009220523996168127,53.80200097590684,1
2015-04-06,172.4365997314453,172.95100982101852,170.26278918753715,170.39553160211617,114368200,171.6898681640625,171.7678451538086,171.73224945068358,-2.1406097412109375,0.008797109561760344,50.473064525962,0
2015-04-07,171.9802703857422,173.20822323643148,171.947087945549,172.4614980599821,81236300,171.52890319824218,171.54217834472655,171.72585830688476,-2.2566680908203125,0.008773513941652128,50.65521661770264,1
2015-04-08,172.5611114501953,173.00085171513177,171.81438604262684,172.20434630175546,89351900,171.78612060546874,171.4724899291992,171.88810958862305,-0.6968841552734375,0.007919237195849907,45.41545495035238,1
2015-04-09,173.32431030273438,173.5566252703034,171.90553051223876,172.3950504324581,85548900,172.3171142578125,171.7330108642578,172.10834197998048,2.6052093505859375,0.007914390672669198,50.98435619735259,1
2015-04-10,174.27020263671875,174.31169017357283,173.37413767380824,173.57325759435778,72722900,172.91449890136718,172.12877502441407,172.26848602294922,3.9576416015625,0.007520983779056729,48.85157719775704,0
2015-04-13,173.48196411132812,174.75970915796125,173.4321841386416,174.1291290766868,74436600,173.12357177734376,172.40671997070314,172.44167098999023,2.779449462890625,0.007449435961211547,47.267441475155245,1
2015-04-14,173.81385803222656,173.9963930455423,172.66057553548654,173.2828505371855,75099900,173.49028930664062,172.5095962524414,172.51787490844725,1.0287628173828125,0.0068698288782962245,52.11075663692714,1
2015-04-15,174.59375,175.0998674631492,174.19549757890078,174.27847263589555,99529300,173.89681701660157,172.84146881103516,172.6586799621582,3.3187255859375,0.006875990354418015,66.98160525052197,0
2015-04-16,174.54400634765625,175.05012391611444,174.06277876943213,174.26191135152382,68934900,174.14075622558593,173.22893524169922,172.69374237060546,3.874664306640625,0.006353030101601563,69.14408319480418,0
2015-04-17,172.53616333007812,173.5981786303334,171.75624307452983,173.35757112990004,191113200,173.7939483642578,173.3542236328125,172.6680648803711,1.2528839111328125,0.00680180954163901,57.236488716208235,1
2015-04-20,174.11256408691406,174.44443904955597,173.37413153385023,173.45709394440155,92189500,173.920068359375,173.52182006835938,172.64483261108398,1.67596435546875,0.006823584830154458,55.45686855267565,0
2015-04-21,173.9051513671875,174.95056896762836,173.60645881560166,174.79292391814982,72559800,173.93832702636718,173.7143081665039,172.62824325561525,1.9248809814453125,0.0068149394646428215,62.10854190024194,1
2015-04-22,174.75973510742188,174.94227014118775,173.3243448273341,174.24531243943684,78264600,173.97152404785157,173.93417053222657,172.70333023071288,2.1986236572265625,0.006770683399685963,68.40939245186615,1
2015-04-23,175.19947814941406,175.8466432219657,174.24531542741792,174.36147293633184,102585900,174.1026184082031,174.12168731689454,172.92734909057617,1.8751678466796875,0.005768727391711172,67.90617002810266,1
2015-04-24,175.60604858398438,175.87155873444283,175.1580160303617,175.6143536888242,61327400,174.7165954589844,174.2552719116211,173.19202346801757,1.335845947265625,0.005705758204710716,65.5539231323356,0
2015-04-27,174.87588500976562,176.29466502117256,174.68504488080637,176.17021507638887,79358100,174.8692596435547,174.39466400146483,173.40069198608398,1.3939208984375,0.0058421102565527775,63.8381717019244,1
2015-04-28,175.43177795410156,175.48155793071655,173.68111036857317,174.8509904598969,86863500,175.1745849609375,174.55645599365235,173.53302612304688,1.617919921875,0.005270397582564387,63.75173603496923,0
2015-04-29,174.70994567871094,175.30731806756097,173.9051356170558,174.54399554046685,125684900,175.1646270751953,174.56807556152344,173.70477218627929,0.1161956787109375,0.004920895679391919,56.66420575383924,0
2015-04-30,172.9593048095703,174.52743764078912,172.2623470377464,174.1374775440112,161304900,174.71659240722656,174.40960540771485,173.81927032470702,-1.5847015380859375,0.005423719465609631,44.148222418089006,1
2015-05-01,174.8344268798828,174.87591442186115,173.63965656814003,173.73921654071185,103399700,174.56226806640626,174.63943176269532,173.9968276977539,2.2982635498046875,0.0058536029473104795,55.50330378286554,1
2015-05-04,175.33221435546875,175.91300183759805,175.14967933819705,175.25753173188116,70927200,174.65353393554688,174.7613967895508,174.14160842895507,1.2196502685546875,0.005717686013129048,56.09603987448555,0
2015-05-05,173.32431030273438,175.44835275799124,173.18326283386858,175.09157520479977,113326200,174.23204040527344,174.70331268310548,174.20881042480468,-0.580841064453125,0.00630938573754139,45.36079139900072,0
2015-05-06,172.61082458496094,174.17895746152567,171.54880933841025,173.87197243782254,135060200,173.81221618652344,174.48842163085936,174.21129608154297,-2.1489105224609375,0.006346189508035356,43.26200700109239,1
2015-05-07,173.2994842529297,173.72263947585762,172.1793965303919,172.5112715607244,88244900,173.8802520751953,174.29842224121094,174.21005477905274,-1.899993896484375,0.006331144845926046,52.92994488599424,1
2015-05-08,175.58108520507812,175.78021773469374,174.8841403417468,174.9671153941405,155877300,174.0295837402344,174.29592590332032,174.2755989074707,-0.02496337890625,0.006890045217360941,55.34731042636913,0
2015-05-11,174.7431182861328,175.80513327805429,174.66844832425178,175.5396358601826,75708100,173.9117645263672,174.28264923095702,174.33865661621093,-0.1327667236328125,0.006899640228064585,52.91731520093495,0
2015-05-12,174.2204132080078,174.75972583742453,173.09202063195485,173.91342824033026,119727600,174.0909851074219,174.16151275634766,174.358984375,-1.21136474609375,0.006929553785440111,48.077979281655296,1
2015-05-13,174.2535400390625,175.24917717844662,174.02122512854663,174.6269023838049,94667900,174.41952819824218,174.11587219238282,174.34197387695312,-0.4564056396484375,0.006853873047481804,46.52827479455707,1
2015-05-14,176.0706787109375,176.16194623607984,174.99206595749692,175.26586853292395,95934000,174.97376708984376,174.42700958251953,174.41830749511718,3.1113739013671875,0.007244139797453766,51.54526170491338,1
2015-05-15,176.26148986816406,176.40253736481634,175.7802622947641,176.26148986816406,76510100,175.10984802246094,174.56971588134766,174.60457382202148,1.42706298828125,0.006674412197325043,54.77970319699596,1
2015-05-18,176.80909729003906,177.05799719315343,176.02917716636372,176.09555469393385,74549700,175.52304382324218,174.7174041748047,174.73940048217773,1.4768829345703125,0.006423257099696406,54.75383934778486,0
2015-05-19,176.7510223388672,177.19906751059696,176.46892732568597,176.92526494125534,72114600,176.02916564941407,175.06007537841796,174.8816940307617,3.4267120361328125,0.006412150015482555,57.383097098953506,0
2015-05-20,176.62655639648438,177.3732814015002,176.31126631603755,176.85056630185804,76857500,176.50376892089844,175.4616485595703,174.97503509521485,4.0157318115234375,0.0063466099033640784,65.03408577680416,1
2015-05-21,177.1409912109375,177.34841625919387,176.319583462163,176.48553362894427,64764600,176.71783142089845,175.8457992553711,175.072110748291,3.8415069580078125,0.0063536846456802906,60.64328794746899,0
2015-05-22,176.71788024902344,177.17420530855492,176.65150270249356,176.75935513790995,57433500,176.80910949707032,175.95947875976563,175.12770233154296,1.1367950439453125,0.00637263758848939,56.43831381985398,0
2015-05-26,174.8178253173828,176.65146828487644,174.40297522756453,176.22831309072097,124308600,176.41085510253907,175.96694946289062,175.12479934692382,0.07470703125,0.006775175458707442,57.00967241549706,1
2015-05-27,176.4772186279297,176.70953365613138,174.86759831808982,175.27415594755252,93214000,176.35609436035156,176.1926300048828,175.17707138061525,2.256805419921875,0.007071419313027704,66.66671051696875,0
2015-05-28,176.27810668945312,176.38595910443956,175.5894540174039,176.1702416142466,74974600,176.28640441894532,176.39508666992188,175.25547943115234,2.024566650390625,0.007004040823718729,63.40561944514263,0
2015-05-29,175.18289184570312,176.2531994850872,174.91739437695398,176.2117246051281,124919600,175.89478454589843,176.30630798339843,175.36665878295898,-0.887786865234375,0.006751084617724541,47.99362783087919,1
2015-06-01,175.53970336914062,176.1785635023273,174.75147793431438,175.84668843730103,93338800,175.65914916992188,176.2341293334961,175.40192260742188,-0.7217864990234375,0.006325943443159351,54.218279074653154,0
2015-06-02,175.3654327392578,176.0540854164766,174.46106257022674,175.0833377129909,91531000,175.76867065429687,176.08976287841796,175.40358352661133,-1.44366455078125,0.006300239753612627,56.29572454527149,1
2015-06-03,175.8300018310547,176.45227675797386,175.34048192699674,175.8963793424853,87820900,175.63922729492188,175.9976608276367,175.52886810302735,-0.9210205078125,0.005709164754934358,58.2753290026993,0
2015-06-04,174.3449249267578,175.78030287485055,174.0296347672078,175.12484522024155,151882800,175.25259094238282,175.76949768066407,175.61557312011718,-2.2816314697265625,0.005978474161042047,40.613770243645774,0
2015-06-05,174.04612731933594,174.71818211906913,173.39065739993677,174.19546720362598,121704700,175.02523803710938,175.46001129150392,175.6529052734375,-3.0948638916015625,0.005940008363942906,38.090722664260525,0
2015-06-08,172.9759063720703,174.0877143403882,172.90123638724768,173.9383617105217,89063300,174.51247863769532,175.0858139038086,175.52264633178712,-3.741973876953125,0.005257399520997867,30.48990369680024,0
2015-06-09,172.95098876953125,173.49030144767775,172.32042123131572,172.95098876953125,105034700,174.02958984375,174.89913024902344,175.43303985595702,-1.8668365478515625,0.005171440390118883,30.593163941043628,1
2015-06-10,175.02525329589844,175.40692095542522,173.65625304064022,173.71432547087372,134551300,173.86864013671874,174.75393371582032,175.47328186035156,-1.45196533203125,0.0058348358021407505,43.18028512793586,1
2015-06-11,175.5894775390625,175.97113258516208,175.23269982878148,175.46501489863908,73876400,174.1175506591797,174.68507080078126,175.54007873535156,-0.688629150390625,0.0058725962615042565,43.4202352356498,0
2015-06-12,174.24530029296875,175.4649603607381,173.97149776140645,174.76801536778927,135382400,174.15738525390626,174.5913116455078,175.4488098144531,-0.937591552734375,0.005634349434925656,40.273938069829,0
2015-06-15,173.49859619140625,173.78069119959363,172.40338593342784,173.1086361141157,124384200,174.26192321777344,174.38720092773437,175.31066513061523,-2.041107177734375,0.005682329393742614,44.292883085197815,1
2015-06-16,174.4444580078125,174.5274330875997,173.17501778043052,173.3492477236761,85308200,174.56061706542968,174.29510345458985,175.19243316650392,-0.9209747314453125,0.005789799585075581,40.62744921463316,1
2015-06-17,174.72653198242188,175.33222213944873,173.70600445707225,174.72653198242188,126708600,174.50087280273436,174.18475646972655,175.09120864868163,-1.1034698486328125,0.005811911128285215,42.900391552301,1
2015-06-18,176.54359436035156,177.00822441202155,174.75974412764305,175.3239341446082,165867900,174.6916961669922,174.40462341308594,175.087060546875,2.19866943359375,0.0063066712348830685,55.84040993881569,0
2015-06-19,175.7598876953125,176.3768569276957,175.38470903205058,176.30182373940372,130478700,174.99461364746094,174.57599945068358,175.01800537109375,1.7137603759765625,0.006341844795680161,50.91166629601925,1
2015-06-22,176.66030883789062,177.24392145490066,176.45187485168697,176.67698711889116,70696000,175.6269561767578,174.94443969726564,175.0151268005371,3.6844024658203125,0.006437846517929571,55.05728864346357,1
2015-06-23,176.78538513183594,177.1188871824413,176.39354089530357,176.8687638249379,68476800,176.0951416015625,175.3278793334961,175.11350479125977,3.8343963623046875,0.0059193050807835,53.83300601899239,0
2015-06-24,175.5014190673828,176.89375658989982,175.47640800639996,176.5185779533559,92307300,176.2501190185547,175.37549591064453,175.06471481323243,0.476165771484375,0.005774952968586313,54.715966788124966,0
2015-06-25,174.96786499023438,176.12675770364896,174.89283179166455,176.00170237269924,97107400,175.93497314453126,175.3133346557617,174.99920272827148,-0.621612548828125,0.005805800147761751,53.68806268491598,0
2015-06-26,174.93447875976562,175.56811348606794,174.38420999329747,175.3263229424074,104174800,175.76989135742187,175.38225250244142,174.9867820739746,0.689178466796875,0.005639896733303041,58.545704877344036,0
2015-06-29,171.2660675048828,174.94284674557986,171.19103430939182,173.45879751078752,202621300,174.6910430908203,175.15899963378905,174.77310028076172,-2.2325286865234375,0.0072942822924555294,44.42185812445758,1
2015-06-30,171.62460327148438,172.85019651331748,171.14936752710608,172.80016165458957,182925100,173.65888671875,174.87701416015625,174.58605880737304,-2.819854736328125,0.007331584385486864,37.29883819404314,1
2015-07-01,173.00018310546875,173.44206207348822,172.21646939711758,173.1919387824699,135979900,173.15863952636718,174.70437927246093,174.44456787109374,-1.726348876953125,0.007568503514957453,40.881813707262864,0
2015-07-02,172.84182739257812,173.64221963939704,172.4249593461065,173.47547496516904,104373700,172.73343200683593,174.3342025756836,174.36941299438476,-3.7017669677734375,0.007351443416689625,44.60729362101314,0
2015-07-06,172.34988403320312,173.12525230369525,171.35773628956693,171.55783748282298,117975400,172.21651306152344,173.99320220947266,174.28460083007812,-3.410003662109375,0.007366382862781699,45.498048089711325,1
2015-07-07,173.4337615966797,173.55881690458054,170.17385087151584,172.55000349604325,173820200,172.65005187988282,173.67054748535156,174.3074935913086,-3.2265472412109375,0.007386139767913783,46.08134186989513,0
2015-07-08,170.5239715576172,172.38319871395632,170.2905265658705,172.0997316128065,164020100,172.42992553710937,173.04440612792968,174.1861427307129,-6.26141357421875,0.008301681198222078,36.46402105844643,1
2015-07-09,170.8324737548828,172.8751368028293,170.72409674318993,172.61666799820853,144113100,171.9963836669922,172.5775115966797,173.97650375366212,-4.6689453125,0.007779761390879051,29.625125477139747,1
2015-07-10,172.9835205078125,173.40038845669895,170.87416970419113,172.82510865174763,129456900,172.02472229003905,172.3790771484375,173.8462059020996,-1.984344482421875,0.008322116439704439,40.9755342702737,1
2015-07-13,174.892822265625,175.00119930594377,174.20081978785296,174.24250913650008,106069400,172.53330993652344,172.37491149902343,173.87858200073242,-0.041656494140625,0.008548164485741009,44.60847013001037,1
2015-07-14,175.65145874023438,175.959949648478,174.79271185218707,174.85107946681126,81709600,172.9768493652344,172.8134506225586,173.98622512817383,4.3853912353515625,0.008526382079389041,46.66979761468367,0
2015-07-15,175.5930938720703,176.15169532040034,175.11785836901134,175.69313809511496,97914100,173.990673828125,173.21029968261718,174.0436569213867,3.9684906005859375,0.00845277249832807,50.290123254093494,1
2015-07-16,177.00213623046875,177.00213623046875,176.4018453575481,176.6436231738465,106683300,175.2246063232422,173.6104949951172,174.15743713378907,4.001953125,0.008622552167338891,56.09984644920653,1
2015-07-17,177.15219116210938,177.2105587785068,176.5852568863609,176.9937793139445,89030000,176.05834045410157,174.04153137207032,174.18786697387696,4.31036376953125,0.00831507608125102,56.60369814365838,1
2015-07-20,177.24395751953125,177.735858773829,176.92714644686333,177.37735835107748,70446800,176.5285675048828,174.53093872070312,174.2620704650879,4.894073486328125,0.008242921587177337,72.61816649250328,0
2015-07-21,176.54360961914062,177.36901289331283,176.2434641305146,177.11054402998832,77965000,176.70699768066407,174.84192352294923,174.2562355041504,3.1098480224609375,0.008222050998622277,68.14246448292862,0
2015-07-22,176.22679138183594,176.56029344734014,175.8266016250339,175.85994547068282,88667900,176.8337371826172,175.4122055053711,174.2283058166504,5.70281982421875,0.008229736029543836,62.908654932062284,0
2015-07-23,175.234619140625,176.4602120277821,174.87611878188716,176.36016778288803,90509100,176.48023376464843,175.8524200439453,174.2149658203125,4.4021453857421875,0.008163040003752491,58.974091912134995,0
2015-07-24,173.4170684814453,175.3930185080703,173.08357920770112,175.3346636099752,117755000,175.73320922851562,175.8957748413086,174.13742599487304,0.4335479736328125,0.008463762471651362,53.64046059720231,0
2015-07-27,172.40826416015625,173.04191167062774,171.96638509196006,172.53333219491864,132361100,174.7660705566406,175.6473190307617,174.01111526489257,-2.48455810546875,0.008549139008343308,46.48373530725918,1
2015-07-28,174.5259552001953,174.66768879097515,172.4166041766928,173.24199465957545,123544800,174.36253967285157,175.5347686767578,174.1741096496582,-1.1255035400390625,0.007576054726833064,64.51035023037394,1
2015-07-29,175.72654724121094,175.95164681042806,174.50928703541234,174.65102063440906,105791300,174.26249084472656,175.54811401367186,174.37920684814452,0.133453369140625,0.007688137482788665,66.66670130906702,1
2015-07-30,175.76824951171875,175.93499418622278,174.60101134658413,175.21798063623257,91304400,174.3692169189453,175.4247253417969,174.51761016845703,-1.23388671875,0.007520676669546996,61.074378560488555,0
2015-07-31,175.5014190673828,176.2934656827091,175.21795189504306,176.26845462172625,103266900,174.7860870361328,175.25964813232423,174.65058975219728,-1.6507720947265625,0.0075292030239185485,52.783970583513536,0
2015-08-03,174.9094696044922,175.52643882350162,173.9590110746571,175.4680839189179,113965700,175.286328125,175.0261993408203,174.77856903076173,-2.3344879150390625,0.007543501101556303,46.55327618445469,0
2015-08-04,174.5675811767578,175.29292714915863,174.0840129545583,174.8343699796766,81820800,175.2946533203125,174.82859649658204,174.83526000976562,-1.9760284423828125,0.007450398704255977,45.35849942678766,1
2015-08-05,175.14292907714844,176.1767535837583,174.85944916623106,175.45974010894733,85786800,175.1779296875,174.72021026611327,175.0662078857422,-1.0838623046875,0.006281757239467057,40.8983002989454,0
2015-08-06,173.70892333984375,175.43475046954953,173.12529788629934,175.32636070443925,116030800,174.766064453125,174.56764068603516,175.21003036499025,-1.52569580078125,0.006631765867277605,35.02597219899721,0
2015-08-07,173.37535095214844,173.70050739381094,172.4749147932834,173.5504410615659,117858000,174.34085083007812,174.56346893310547,175.22962188720703,-0.041717529296875,0.006048414498736696,33.522801863923206,1
2015-08-10,175.559814453125,175.64318042898392,174.4842877735788,174.4842877735788,80270700,174.47091979980468,174.87862396240234,175.26297149658203,3.15155029296875,0.006204742958855739,46.28009434484796,0
2015-08-11,173.97564697265625,174.64263815361645,173.21694434529155,174.22577025574114,126081400,174.35253295898437,174.82359313964844,175.17918090820314,-0.5503082275390625,0.006451168054794377,42.23247145045885,1
2015-08-12,174.18408203125,174.36750492522754,171.2159846149572,172.67502226681563,172123700,174.1607635498047,174.66934661865236,175.1087303161621,-1.5424652099609375,0.0064618230688980325,46.16788118027122,0
2015-08-13,173.96734619140625,174.7093706772288,173.42541019141387,174.02570109250638,89383300,174.2124481201172,174.4892562866211,174.95699081420898,-1.8009033203125,0.006152062104824956,52.27271294985701,1
2015-08-14,174.6010284423828,174.6760616449859,173.63389142503914,173.77562504833537,72786500,174.45758361816405,174.3992172241211,174.82943267822264,-0.900390625,0.006223889866248395,59.345973696909624,1
2015-08-17,175.576416015625,175.576416015625,173.55044416331853,174.0090013897043,79072600,174.46090393066407,174.46591186523438,174.74605560302734,0.6669464111328125,0.0063776639915014135,54.96026342145271,0
2015-08-18,175.06790161132812,175.65151433328523,174.83445652254528,175.30134670011097,71692700,174.67935485839843,174.5159439086914,174.67227020263672,0.5003204345703125,0.006351516408006621,46.67239191537322,0
2015-08-19,173.6839141845703,175.09291753748343,172.87518913247618,174.3258818356443,172946000,174.5793212890625,174.3700424194336,174.54512634277344,-1.459014892578125,0.006565488384459561,40.72719422936717,0
2015-08-20,170.05714416503906,173.65887730749114,169.99877653472075,172.1748281472573,194327900,173.79728088378906,174.00486450195314,174.28625259399413,-3.6517791748046875,0.007914602734045952,31.35382762967282,0
2015-08-21,164.93795776367188,170.03208410082271,164.67950169657928,168.18952235257711,346588500,171.8646667480469,173.16112518310547,173.86229705810547,-8.437393188476562,0.010029836836311557,23.932247850135354,0
2015-08-24,157.9929656982422,164.64617515076566,152.07343524562975,156.31716098493249,507244300,168.3479766845703,171.4044403076172,173.14153213500975,-17.566848754882812,0.013389807008567418,17.79032281021378,0
2015-08-25,156.1337127685547,162.95366576557146,155.84190013873254,162.93698748683326,369833100,164.56113891601564,169.62024688720703,172.22192001342773,-17.841934204101562,0.012895870069759424,14.814888038076433,1
2015-08-26,162.12831115722656,162.4034328471312,157.05084915471605,160.14401536953736,339257000,162.25001831054686,168.4146697998047,171.54200820922853,-12.055770874023438,0.01602923490714319,31.66100993757543,1
2015-08-27,166.13858032226562,166.26363563658603,162.75361411543824,164.26267427664732,274143900,161.4663055419922,167.6317932128906,171.06052474975587,-7.828765869140625,0.017251182416166227,39.73520597808043,1
2015-08-28,166.14694213867188,166.61383235613175,165.01306044406743,165.49662894695211,160414400,161.70810241699218,166.78638458251953,170.59280090332032,-8.454086303710938,0.017260264122776047,35.77012862389046,0
