Date,Close,High,Low,Open,Volume
2015-03-31,171.2750244140625,172.66063503633413,171.2169519772045,171.96367717248643,126768700
2015-04-01,170.66934204101562,171.2667272448523,169.68199669966828,171.24183724971087,137303600
2015-04-02,171.2832794189453,171.73131187302016,170.4203842819018,170.6029193047295,86900900
2015-04-06,172.4365997314453,172.95100982101852,170.26278918753715,170.39553160211617,114368200
2015-04-07,171.9802703857422,173.20822323643148,171.94708794554901,172.4614980599821,81236300
2015-04-08,172.5611114501953,173.00085171513177,171.81438604262684,172.20434630175546,89351900
2015-04-09,173.32431030273438,173.5566252703034,171.90553051223876,172.39505043245813,85548900
2015-04-10,174.27020263671875,174.31169017357283,173.37413767380824,173.57325759435778,72722900
2015-04-13,173.48196411132812,174.75970915796123,173.4321841386416,174.1291290766868,74436600
2015-04-14,173.81385803222656,173.9963930455423,172.66057553548654,173.2828505371855,75099900
2015-04-15,174.59375,175.0998674631492,174.19549757890078,174.27847263589555,99529300
2015-04-16,174.54400634765625,175.05012391611444,174.06277876943213,174.26191135152382,68934900
2015-04-17,172.53616333007812,173.5981786303334,171.75624307452983,173.35757112990004,191113200
2015-04-20,174.11256408691406,174.44443904955597,173.37413153385023,173.45709394440155,92189500
2015-04-21,173.9051513671875,174.95056896762836,173.60645881560166,174.79292391814982,72559800
2015-04-22,174.75973510742188,174.94227014118775,173.3243448273341,174.24531243943684,78264600
2015-04-23,175.19947814941406,175.8466432219657,174.24531542741792,174.36147293633184,102585900
2015-04-24,175.60604858398438,175.87155873444283,175.1580160303617,175.6143536888242,61327400
2015-04-27,174.87588500976562,176.29466502117256,174.68504488080637,176.17021507638887,79358100
2015-04-28,175.43177795410156,175.48155793071655,173.68111036857317,174.8509904598969,86863500
2015-04-29,174.70994567871094,175.30731806756097,173.9051356170558,174.54399554046685,125684900
2015-04-30,172.9593048095703,174.52743764078912,172.2623470377464,174.1374775440112,161304900
2015-05-01,174.8344268798828,174.87591442186115,173.63965656814005,173.73921654071185,103399700
2015-05-04,175.33221435546875,175.91300183759805,175.14967933819705,175.25753173188116,70927200
2015-05-05,173.32431030273438,175.44835275799124,173.18326283386858,175.09157520479977,113326200
2015-05-06,172.61082458496094,174.17895746152567,171.54880933841025,173.87197243782254,135060200
2015-05-07,173.2994842529297,173.72263947585762,172.1793965303919,172.5112715607244,88244900
2015-05-08,175.58108520507812,175.78021773469374,174.8841403417468,174.9671153941405,155877300
2015-05-11,174.7431182861328,175.80513327805429,174.66844832425178,175.53963586018259,75708100
2015-05-12,174.2204132080078,174.75972583742453,173.09202063195485,173.91342824033026,119727600
2015-05-13,174.2535400390625,175.24917717844662,174.02122512854663,174.6269023838049,94667900
2015-05-14,176.0706787109375,176.16194623607984,174.99206595749692,175.26586853292397,95934000
2015-05-15,176.26148986816406,176.40253736481634,175.7802622947641,176.26148986816406,76510100
2015-05-18,176.80909729003906,177.05799719315343,176.02917716636372,176.09555469393385,74549700
2015-05-19,176.7510223388672,177.19906751059696,176.46892732568597,176.92526494125534,72114600
2015-05-20,176.62655639648438,177.3732814015002,176.31126631603755,176.85056630185804,76857500
2015-05-21,177.1409912109375,177.34841625919387,176.319583462163,176.48553362894427,64764600
2015-05-22,176.71788024902344,177.17420530855492,176.65150270249356,176.75935513790995,57433500
2015-05-26,174.8178253173828,176.65146828487644,174.40297522756453,176.22831309072097,124308600
2015-05-27,176.4772186279297,176.70953365613138,174.86759831808982,175.27415594755252,93214000
2015-05-28,176.27810668945312,176.38595910443956,175.5894540174039,176.1702416142466,74974600
2015-05-29,175.18289184570312,176.2531994850872,174.91739437695398,176.2117246051281,124919600
2015-06-01,175.53970336914062,176.1785635023273,174.75147793431438,175.84668843730105,93338800
2015-06-02,175.3654327392578,176.0540854164766,174.46106257022674,175.0833377129909,91531000
2015-06-03,175.8300018310547,176.45227675797386,175.34048192699674,175.8963793424853,87820900
2015-06-04,174.3449249267578,175.78030287485055,174.0296347672078,175.12484522024155,151882800
2015-06-05,174.04612731933594,174.71818211906913,173.39065739993677,174.19546720362598,121704700
2015-06-08,172.9759063720703,174.0877143403882,172.90123638724768,173.9383617105217,89063300
2015-06-09,172.95098876953125,173.49030144767775,172.32042123131572,172.95098876953125,105034700
2015-06-10,175.02525329589844,175.40692095542522,173.65625304064022,173.71432547087372,134551300
2015-06-11,175.5894775390625,175.97113258516208,175.23269982878148,175.46501489863908,73876400
2015-06-12,174.24530029296875,175.4649603607381,173.97149776140645,174.76801536778927,135382400
2015-06-15,173.49859619140625,173.78069119959363,172.40338593342784,173.1086361141157,124384200
2015-06-16,174.4444580078125,174.5274330875997,173.17501778043052,173.3492477236761,85308200
2015-06-17,174.72653198242188,175.33222213944873,173.70600445707223,174.72653198242188,126708600
2015-06-18,176.54359436035156,177.00822441202155,174.75974412764305,175.3239341446082,165867900
2015-06-19,175.7598876953125,176.3768569276957,175.38470903205058,176.30182373940372,130478700
2015-06-22,176.66030883789062,177.24392145490066,176.45187485168697,176.67698711889116,70696000
2015-06-23,176.78538513183594,177.1188871824413,176.39354089530357,176.8687638249379,68476800
2015-06-24,175.5014190673828,176.89375658989982,175.47640800639996,176.5185779533559,92307300
2015-06-25,174.96786499023438,176.12675770364896,174.89283179166455,176.00170237269924,97107400
2015-06-26,174.93447875976562,175.56811348606794,174.38420999329747,175.3263229424074,104174800
2015-06-29,171.2660675048828,174.94284674557986,171.19103430939182,173.45879751078752,202621300
2015-06-30,171.62460327148438,172.85019651331748,171.14936752710608,172.80016165458957,182925100
2015-07-01,173.00018310546875,173.44206207348822,172.21646939711758,173.1919387824699,135979900
2015-07-02,172.84182739257812,173.64221963939704,172.4249593461065,173.47547496516904,104373700
2015-07-06,172.34988403320312,173.12525230369525,171.35773628956693,171.55783748282298,117975400
2015-07-07,173.4337615966797,173.55881690458054,170.17385087151584,172.55000349604325,173820200
2015-07-08,170.5239715576172,172.38319871395632,170.2905265658705,172.09973161280647,164020100
2015-07-09,170.8324737548828,172.8751368028293,170.72409674318993,172.61666799820853,144113100
2015-07-10,172.9835205078125,173.40038845669895,170.87416970419113,172.82510865174763,129456900
2015-07-13,174.892822265625,175.00119930594377,174.20081978785296,174.24250913650008,106069400
2015-07-14,175.65145874023438,175.959949648478,174.79271185218707,174.85107946681126,81709600
2015-07-15,175.5930938720703,176.15169532040034,175.11785836901134,175.69313809511496,97914100
2015-07-16,177.00213623046875,177.00213623046875,176.4018453575481,176.6436231738465,106683300
2015-07-17,177.15219116210938,177.2105587785068,176.5852568863609,176.9937793139445,89030000
2015-07-20,177.24395751953125,177.735858773829,176.92714644686333,177.37735835107748,70446800
2015-07-21,176.54360961914062,177.36901289331283,176.2434641305146,177.11054402998832,77965000
2015-07-22,176.22679138183594,176.56029344734014,175.8266016250339,175.85994547068282,88667900
2015-07-23,175.234619140625,176.4602120277821,174.87611878188716,176.36016778288803,90509100
2015-07-24,173.4170684814453,175.3930185080703,173.08357920770112,175.3346636099752,117755000
2015-07-27,172.40826416015625,173.04191167062774,171.96638509196006,172.53333219491864,132361100
2015-07-28,174.5259552001953,174.66768879097515,172.4166041766928,173.24199465957545,123544800
2015-07-29,175.72654724121094,175.95164681042806,174.50928703541234,174.65102063440906,105791300
2015-07-30,175.76824951171875,175.93499418622278,174.60101134658413,175.21798063623257,91304400
2015-07-31,175.5014190673828,176.2934656827091,175.21795189504306,176.26845462172625,103266900
2015-08-03,174.9094696044922,175.52643882350162,173.9590110746571,175.4680839189179,113965700
2015-08-04,174.5675811767578,175.29292714915863,174.0840129545583,174.8343699796766,81820800
2015-08-05,175.14292907714844,176.1767535837583,174.85944916623106,175.45974010894733,85786800
2015-08-06,173.70892333984375,175.43475046954953,173.12529788629934,175.32636070443925,116030800
2015-08-07,173.37535095214844,173.70050739381094,172.4749147932834,173.5504410615659,117858000
2015-08-10,175.559814453125,175.64318042898392,174.4842877735788,174.4842877735788,80270700
2015-08-11,173.97564697265625,174.64263815361645,173.21694434529155,174.22577025574114,126081400
2015-08-12,174.18408203125,174.36750492522754,171.2159846149572,172.67502226681563,172123700
2015-08-13,173.96734619140625,174.7093706772288,173.42541019141387,174.02570109250638,89383300
2015-08-14,174.6010284423828,174.6760616449859,173.63389142503914,173.77562504833537,72786500
2015-08-17,175.576416015625,175.576416015625,173.55044416331853,174.0090013897043,79072600
2015-08-18,175.06790161132812,175.65151433328523,174.83445652254528,175.30134670011097,71692700
2015-08-19,173.6839141845703,175.09291753748343,172.87518913247618,174.3258818356443,172946000
2015-08-20,170.05714416503906,173.65887730749114,169.99877653472075,172.1748281472573,194327900
2015-08-21,164.93795776367188,170.03208410082271,164.67950169657928,168.18952235257711,346588500
2015-08-24,157.9929656982422,164.64617515076566,152.07343524562975,156.31716098493249,507244300
2015-08-25,156.1337127685547,162.95366576557146,155.84190013873254,162.93698748683326,369833100
2015-08-26,162.12831115722656,162.4034328471312,157.05084915471605,160.14401536953736,339257000
2015-08-27,166.13858032226562,166.26363563658603,162.75361411543824,164.26267427664732,274143900
2015-08-28,166.14694213867188,166.61383235613175,165.01306044406743,165.49662894695211,160414400
2015-08-31,164.8045654296875,166.02182537926092,164.2542967104913,165.17141124248494,163298800
2015-09-01,159.8855438232422,162.386751628339,159.0184513266002,161.0110797024553,256000400
2015-09-02,162.92037963867188,162.96206898938476,160.42750403896449,162.26172097409798,160269300
2015-09-03,163.03707885742188,165.12141887676555,162.54517766608922,163.62902429870644,152087800
2015-09-04,160.5692138671875,161.62806215377893,159.75215614582967,160.78599337005926,207081000
2015-09-08,164.60447692871094,164.75455600996594,162.7202383253575,163.36221854722507,116025700
2015-09-09,162.40341186523438,166.30530252865324,162.03657875215427,166.1802472312169,149347700
2015-09-10,163.28720092773438,164.42941517842976,161.95321823706104,162.21167436195108,158611100
2015-09-11,164.02920532226562,164.09590572079074,162.18664338818505,162.89532399093918,119691200
2015-09-14,163.42056274414062,164.25429861131062,162.93699441456607,164.20427649476838,79452000
2015-09-15,165.4633026123047,165.90518180930275,163.37896197672686,163.92088545325484,113806200
2015-09-16,166.89723205566406,167.08900045592938,165.4215287987995,165.76336354174293,99581600
2015-09-17,166.5220489501953,169.15665715006932,166.14687038190033,166.7638394581135,276046600
2015-09-18,163.80087280273438,166.50783687324343,163.39022645170527,164.01877931187536,223657500
2015-09-21,164.64730834960938,165.669742422647,163.59972040089897,164.63054336180713,105726200
2015-09-22,162.5102081298828,162.97114933314833,161.3788081571345,162.48506704497171,153890900
2015-09-23,162.2504425048828,163.1471712270909,161.67217185447925,162.67785382616628,92790600
2015-09-24,161.66380310058594,162.12474445816738,159.70272109335767,161.03525019150445,159378800
2015-09-25,161.621826171875,163.42367179702717,160.75022609438057,163.12196604526912,155054800
2015-09-28,157.56565856933594,160.83414178262998,157.25557652045333,160.72518850580386,178515900
2015-09-29,157.65780639648438,159.0154891991918,156.66050053114188,157.78352463470284,159045600
2015-09-30,160.59938049316406,160.76699195885215,158.76400489223224,159.54340396225254,163452000
2015-10-01,161.0184326171875,161.3201384025769,159.08249248924568,160.9765265493402,131079000
2015-10-02,163.4237823486328,163.44892344595866,158.49592266567052,159.04067627959884,211003300
2015-10-05,166.3318634033203,166.55814603288178,164.53839293436835,164.64734619822048,126320800
2015-10-06,165.7620086669922,166.75931490948122,165.099938398587,166.19780903932875,110274500
2015-10-07,167.11964416503906,167.4716322461538,165.50216142426532,166.6922200188745,124307300
2015-10-08,168.628173828125,168.91311473391343,166.4324203846099,166.73412628130978,153055200
2015-10-09,168.72872924804688,169.20642276618494,168.10017639559013,168.77063532913212,107069200
2015-10-12,168.88795471191406,169.08908342854323,168.3767312439153,168.80414255469205,56395600
2015-10-13,167.82359313964844,169.42431063021064,167.65598162169104,168.15881617556323,88038700
2015-10-14,167.01902770996094,168.34318034427724,166.72571077201667,167.76490977995587,99106200
2015-10-15,169.5835723876953,169.59194848911545,167.31239568460623,167.68114875415054,134142200
2015-10-16,170.3545684814453,170.37132068160702,169.22316836151685,169.98581547086303,114580100
2015-10-19,170.4384002685547,170.4384002685547,169.39920099152405,169.7092829967101,76523900
2015-10-20,170.2205047607422,170.8322926630684,169.7511873130431,170.00261102800798,78448500
2015-10-21,169.16452026367188,170.79036614497844,168.9968959484565,170.6395196068124,102038000
2015-10-22,172.02232360839844,172.23184120585051,169.16451329798593,170.11152414267062,174911700
2015-10-23,173.90802001953125,174.2767731177643,172.89396178733242,173.6901262741854,144442300
2015-10-26,173.48057556152344,173.7906575223188,173.1118225335832,173.7319992431136,69033000
2015-10-27,173.14537048339844,173.48059356835412,172.46652263626052,172.81013461050176,77905800
2015-10-28,175.11483764648438,175.1399787397741,172.8185325397445,173.48060264294352,135906700
2015-10-29,175.0142822265625,175.38303533093182,174.49468255473792,174.6120119254061,90525500
2015-10-30,174.25994873046875,175.5254430487926,174.10072611772168,175.20697224742298,131076900
2015-11-02,176.3216094970703,176.51436208500124,174.46109241234478,174.58681062981634,86270800
2015-11-03,176.8328094482422,177.38593884073947,175.7433156476089,175.96959817870984,95246100
2015-11-04,176.2964630126953,177.25186261170902,175.7600985498795,177.12615718602464,96224500
2015-11-05,176.12051391601562,176.816113979219,175.23216121465313,176.3551726375853,78408700
2015-11-06,176.02835083007812,176.26302237316085,174.70421047805144,175.7769398695307,110471500
2015-11-09,174.3856964111328,175.56737878519792,173.43867273416632,175.4165194582403,131008700
2015-11-10,174.7879638671875,174.82149384506457,173.63981148972155,173.9079873730397,75874600
2015-11-11,174.1007843017578,175.10646642520203,174.0337371218026,175.05618423722112,67846000
2015-11-12,171.67034912109375,173.53086655626646,171.65359691929243,173.06154914702296,121315200
2015-11-13,169.74282836914062,171.52792299357807,169.65902897466287,171.2597470281282,153577100
2015-11-16,172.3240203857422,172.38269144815004,169.44105635054686,169.55839847536257,117645200
2015-11-17,172.19833374023438,173.51409767680042,171.703875251433,172.63413394816544,121123700
2015-11-18,174.930419921875,175.07289034629054,172.6341153557277,172.67600864272038,121342500
2015-11-19,174.7795867919922,175.19862199754098,174.48625703293217,174.81310398174264,88220500
2015-11-20,175.41651916503906,176.09535416536397,175.03939003018522,175.53384851339226,94011500
2015-11-23,175.2154083251953,175.97804277333833,174.75446698536746,175.47520813820526,64931200
2015-11-24,175.45001220703125,175.852282346992,173.82415387360422,174.2096590279183,98874400
2015-11-25,175.42491149902344,175.77689955099623,175.16509891948007,175.5757580407517,51980100
2015-11-27,175.62603759765625,175.82717910489592,175.03939085313215,175.51708434940895,37317800
2015-11-30,174.8968505859375,175.90253214473293,174.78789738119028,175.7852028426724,112822700
2015-12-01,176.5646514892578,176.681993612213,175.2488877171369,175.5254524613775,97858400
2015-12-02,174.7628631591797,176.83289858748088,174.51143941876535,176.51442766375988,108441300
2015-12-03,172.31568908691406,175.28245325525342,171.59494789072716,175.0142773246412,166224200
2015-12-04,175.6763153076172,175.9696450663858,172.31565756611263,172.31565756611263,192913900
2015-12-07,174.6119842529297,175.76851278396063,173.6481955578069,175.34947755684817,102027100
2015-12-08,173.4386444091797,174.56165553159656,172.45810370188096,173.0531392360218,103372400
2015-12-09,172.08934020996094,174.88849174566798,171.11717566134053,172.80170502995315,162401500
2015-12-10,172.5336151123047,173.841003390025,171.92182706705236,172.15648584572295,116128900
2015-12-11,169.1896514892578,171.08368593413098,168.8795567545404,170.42161596421371,211173300
2015-12-14,170.04446411132812,170.1701823330511,167.57215920603662,169.3488769938021,182385200
2015-12-15,171.82958984375,172.73470749855906,170.01935453413182,171.55302505022993,154069600
2015-12-16,174.34378051757812,174.64548636656923,171.63681676475792,172.95258061456695,197017000
2015-12-17,171.68714904785156,174.7209606234904,171.6703840546984,174.65391343882058,173092500
2015-12-18,168.6284637451172,171.0817527336505,168.468280667836,170.94687323113737,251393500
2015-12-21,170.01953125,170.19657911718517,168.6874978631349,169.800340767622,99094300
2015-12-22,171.56231689453125,171.85739236404658,169.9183562341986,170.9047326303982,111026200
2015-12-23,173.6868438720703,173.7289993524299,172.47283807637507,172.56557498754754,110987200
2015-12-24,173.40016174316406,173.9481571567803,173.180971296144,173.43389126673273,48539600
2015-12-28,173.00393676757812,173.04607937608148,171.93324951228385,172.70886132378988,65899900
2015-12-29,174.8502960205078,175.17908826127268,174.06625793254906,174.09997460624697,92640700
2015-12-30,173.6109619140625,174.69008820124438,173.46764356955748,174.60577723904296,63317700
2015-12-31,171.87429809570312,173.57727952894433,171.87429809570312,172.93655982743095,114877900
2016-01-04,169.47152709960938,169.47995304876915,167.4228894178709,169.02470737729644,222353500
2016-01-05,169.7582244873047,170.21347032168643,168.65382014207472,169.79194116005368,110845800
2016-01-06,167.61685180664062,168.66223583088512,166.5883196857206,167.21217457398305,152112600
2016-01-07,163.59544372558594,166.45341046435007,163.2076312994672,164.67455717559412,213436100
2016-01-08,161.7996826171875,165.1129070990716,161.51304599731174,164.55648575645847,209817200
2016-01-11,161.95989990234375,163.0558780579135,160.02930242058451,162.71864708325168,187941300
2016-01-12,163.2666473388672,164.01696859123618,161.14213716090515,163.40153973265294,172330500
2016-01-13,159.19468688964844,164.27832698024162,158.81531325949402,163.93267001905855,221168900
2016-01-14,161.80809020996094,162.92935871655774,158.20824238061778,159.80162123440437,240795600
2016-01-15,158.33474731445312,159.13564997514615,156.40414983282272,157.45797250848364,324846400
2016-01-19,158.54547119140625,160.27374250909304,156.97738293758923,160.14728896606061,195244400
2016-01-20,156.5137481689453,158.07341096946286,152.61039748829143,155.99105620650136,286547800
2016-01-21,157.39056396484375,159.22842497611094,155.66229179050984,156.98589956251828,195772900
2016-01-22,160.61944580078125,160.82177152815098,159.23683091955206,159.99557812528212,168319600
2016-01-25,158.19146728515625,160.30753909929825,157.99756746780884,160.11363928195084,130371700
2016-01-26,160.34970092773438,160.62791173616895,158.5118398383817,158.8490580439721,141036800
2016-01-27,158.6045684814453,161.49625239213077,157.7024898893812,159.82700049285475,185681700
2016-01-28,159.43077087402344,160.34970142152963,157.78680960462017,160.1473756431723,143798800
2016-01-29,163.3171844482422,163.4520768054198,160.07984506023874,160.19787265675834,210529300
2016-02-01,163.25819396972656,164.04224468266708,161.7322608851968,162.31397302549723,136061600
2016-02-02,160.3159942626953,161.84192796395146,159.79328928812828,161.83350201070309,182564900
2016-02-03,161.27703857421875,161.6817029141604,157.7361966556225,161.369775492127,205054900
2016-02-04,161.5299530029297,162.49946476772794,160.14733809741855,160.77963173464707,139531800
2016-02-05,158.45277404785156,161.58895134209288,157.82048044601333,161.01567798450176,180788300
2016-02-08,156.31983947753906,156.90997760538158,154.11103125730858,156.61491497348354,191526700
2016-02-09,156.3282470703125,157.60127295093122,154.44823123236765,154.5831236069045,184513100
2016-02-10,156.19342041015625,158.78160279410181,156.06695394221933,157.15450639185042,148214100
2016-02-11,154.16165161132812,155.20704860463027,152.66943471812618,153.72325766393695,219058900
2016-02-12,157.3399200439453,157.3567719419821,155.08895670778122,155.93201471521544,127632400
2016-02-16,159.99560546875,160.02089618899345,158.18303524304264,159.14412120444007,120250700
2016-02-17,162.60906982421875,162.98001749067555,161.03254224177735,161.15900869027703,136009500
2016-02-18,161.9430694580078,162.93788496403232,161.63114199637977,162.87886470694102,102343000
2016-02-19,161.86715698242188,162.01890126735088,160.56041434022336,161.1674172080311,114793000
2016-02-22,164.2108612060547,164.35417954418443,163.37622902795616,163.4436752219077,103640300
2016-02-23,162.13699340820312,163.82311016395872,162.01895288581227,163.55332530829386,111455300
2016-02-24,162.87881469726562,163.1570254008844,159.60775817044836,160.71216217133053,150812200
2016-02-25,164.85162353515625,164.8600623516191,162.5669426183358,163.32568998512167,110728300
2016-02-26,164.47219848632812,165.81265775224122,164.31201539215382,165.71993371250397,129833700
2016-02-29,163.1823272705078,165.43329090200194,162.9884275052904,164.48906992628648,125918100
2016-03-01,167.0182342529297,167.10254520529068,163.93263863876854,164.40474909828157,141799700
2016-03-02,167.7685546875,167.81913611307817,166.29320307592653,166.70630615822336,102415000
2016-03-03,168.4261932373047,168.44305800594853,167.0182873607036,167.59156085410075,95172200
2016-03-04,168.97412109375,169.7497458306991,167.79384495325377,168.62003825160113,129293600
2016-03-07,169.10897827148438,169.5136553188896,167.97928379157372,168.05515591394627,100219000
2016-03-08,167.26272583007812,168.54417777416353,167.10255559310772,168.03835062068885,123974900
2016-03-09,168.08892822265625,168.43457226724504,167.288012735809,168.07206345871057,94801200
2016-03-10,168.22377014160156,169.51366058219767,166.40277482790705,168.5778657850862,156838700
2016-03-11,170.93844604492188,170.9806015203438,168.2069461885924,169.6738589665338,137964500
2016-03-14,170.71929931640625,171.17454512106875,170.10387038253248,170.4326625925799,73612000
2016-03-15,170.4410858154297,170.74458730169502,169.4968646866255,169.75821068734467,93169100
2016-03-16,171.4274139404297,171.83209105035002,169.9183457514907,169.96050122511295,129303200
2016-03-17,172.51499938964844,173.02082657892635,170.94691066119776,171.34314903469127,134278500
2016-03-18,173.1929168701172,173.53187424367286,172.701419627185,173.01495584424373,138372400
2016-03-21,173.4386749267578,173.66747828660118,172.70143545996896,172.9302388198123,72926700
2016-03-22,173.345458984375,173.91321974650177,172.5065348857441,172.66753124752051,97471900
2016-03-23,172.2014617919922,173.150552830856,172.0319701661417,172.96412238673693,81052500
2016-03-24,172.12521362304688,172.15911712593663,170.95580138130484,171.17612242849734,84360900
2016-03-28,172.22691345214844,172.75230138022638,171.77778901097253,172.54044974078877,62408200
2016-03-29,173.8199920654297,173.93015903226305,171.51504568353033,171.8201124967345,92922900
2016-03-30,174.58262634277344,175.3029138438038,174.21823495839973,174.81989904080604,86365300
2016-03-31,174.15896606445312,174.91315723940892,173.99795678040715,174.4894540415597,94584100
2016-04-01,175.3453369140625,175.53176736306241,172.85395994142385,173.16750911313966,114423500
2016-04-04,174.777587890625,175.47246741634427,174.47252103818187,175.26908520458323,63497000
2016-04-05,173.03189086914062,174.7860151498737,172.77766639834624,173.43864226417537,99662200
2016-04-06,174.92166137695312,174.98098604302,172.85398729207458,173.03194835987722,91839800
2016-04-07,172.82852172851562,174.1928464631695,172.09975175353787,173.83693734939823,113859000
2016-04-08,173.29461669921875,174.4386205635236,172.760746505157,174.00643500437033,95040600
2016-04-11,172.88783264160156,174.6250180994244,172.79461743370686,173.93013874413782,83757500
2016-04-12,174.4979248046875,174.7775704690855,172.6166815572068,173.0573365069002,115350600
2016-04-13,176.26051330566406,176.34525910921872,175.2775188781648,175.41310699169452,96336400
2016-04-14,176.26902770996094,176.7690073899321,175.92160085964557,176.31988296331204,65212900
2016-04-15,176.07412719726562,176.40461522567665,175.752108579184,176.2690270780215,75761600
2016-04-18,177.311279296875,177.3451698557611,175.41308473943926,176.07406054605502,82531000
